country,year,v2x_frassoc_thick,NGDPDPC,NGDP_RPCH,v2x_pubcorr,v2xnp_regcorr,v2xel_frefair,v2x_freexp,v2elembcap
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2012,0.878,21256.361,2.2,0.157,0.299,0.886,0.917,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2013,0.88,21945.46,2.5,0.157,0.255,0.884,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2014,0.88,22844.316,4.7,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2015,0.88,22752.991,1.5,0.157,0.255,0.89,0.918,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2016,0.887,23070.733,2.2,0.134,0.109,0.932,0.936,2.155
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
TWN,2017,0.897,25102.094,3.7,0.134,0.091,0.939,0.919,2.601
